numfven,codprod,codcon,nomdet,serdet,venfec,valuni,candet,ivapor,ivapes,totdet,numite,cosprod,tipsub,dctpor,coskar,undfra
29508,2232, ,destornillador de puño negro amarillo, ,2022-05-29,5000.0,1.0,0.0,0.0,5000.0,5,2400.0,U,0.0,2400.0,1
29509,10950, ,pegacor blanco interior 10kg, ,2022-05-29,2000.0,1.0,0.0,0.0,2000.0,1,1445.0,U,0.0,220319.82,1
29510,10824, ,aerosol aluminio, ,2022-05-29,8000.0,1.0,0.0,0.0,8000.0,1,6700.0,U,0.0,6751.45,1
29511,1702, ,perro para cable 3/8, ,2022-05-29,1800.0,2.0,0.0,0.0,3600.0,1,1191.0,U,0.0,1191.0,1
29511,10842, ,perro para cable 1/2, ,2022-05-29,3300.0,2.0,0.0,0.0,6600.0,2,2254.0,U,0.0,2001.73,1
29511,2163, ,rodillo recargable bocherine, ,2022-05-29,33000.0,1.0,0.0,0.0,33000.0,3,26180.0,U,0.0,26180.0,1
29511,10379, ,hembra presion 1/2 gerfor, ,2022-05-29,500.0,2.0,0.0,0.0,1000.0,4,353.57,U,0.0,347.16,1
29511,10885, ,manila soga matiz lhaura 14mm *120mt carrete, ,2022-05-29,2800.0,6.0,0.0,0.0,16800.0,5,2274.47,U,0.0,2423.94,1
29511,11822, ,manguera agua lona verde pesada *100mt, ,2022-05-29,1600.0,11.5,0.0,0.0,18400.0,6,1079.0,U,0.0,1049.52,1
29511,10649, ,pistola metalica 8 funciones pr-204 truper, ,2022-05-29,23000.0,1.0,0.0,0.0,23000.0,7,18577.33,U,0.0,97049.58,1
29511,10170, ,racor manguera plastico, ,2022-05-29,1200.0,2.0,0.0,0.0,2400.0,8,500.0,U,0.0,0.0,1
29511,10218, ,pistola manguera 5 chorros, ,2022-05-29,8500.0,1.0,0.0,0.0,8500.0,9,6500.0,U,0.0,7800.0,1
29511,10215, ,abrazadera titan 1/2-3/4 10-06 10-04, ,2022-05-29,800.0,4.0,0.0,0.0,3200.0,10,579.99,U,0.0,0.0,1
29512,11864, ,suprasol verde 1/132, ,2022-05-29,5200.0,1.0,0.0,0.0,5200.0,1,4262.58,U,0.0,4000.78,1
29513,1924, ,lija tela 12pulg-30cm #60, ,2022-05-29,190.0,20.0,0.0,0.0,3800.0,1,160.87,U,0.0,160.74,1
29514,11122, ,tiner botella, ,2022-05-29,5800.0,2.0,0.0,0.0,11600.0,1,3773.59,U,0.0,3755.8,1
29515,1470, ,escobilla taladro dewall 3/8 1/2 par, ,2022-05-29,10000.0,1.0,0.0,0.0,10000.0,1,1500.0,U,0.0,3000.0,1
29516,10110, ,taco 1x30 amp enchu luminex, ,2022-05-29,12500.0,1.0,0.0,0.0,12500.0,1,11100.0,U,0.0,11035.03,1
29517,1775, ,tinte caramelo cuarto pintuland, ,2022-05-29,22000.0,1.0,0.0,0.0,22000.0,1,15946.0,U,0.0,15946.0,1
29518,1038, ,aceite 3en1 90ml, ,2022-05-29,6900.0,1.0,0.0,0.0,6900.0,1,5214.58,U,0.0,5034.78,1
29519,10412, ,llave pared flexible palanca unifer, ,2022-05-29,30000.0,1.0,0.0,0.0,30000.0,1,24000.0,U,0.0,23583.15,1
29520,10620, ,chazo plastico ranurado 1/4 broca ciento, ,2022-05-29,50.0,6.0,0.0,0.0,300.0,1,19.5,U,0.0,19.92,1
29521,10329, ,grata lisa taurus 4pulgtgc-4l, ,2022-05-30,11000.0,1.0,0.0,0.0,11000.0,1,9000.0,U,0.0,9056.05,1
29522,1565, ,manguera gas amarilla reforzada, ,2022-05-30,1600.0,3.0,0.0,0.0,4800.0,1,1380.0,U,0.0,1380.0,1
29522,11225, ,cheque cortina 1/2 grival *6ud, ,2022-05-30,19000.0,1.0,0.0,0.0,19000.0,2,13821.47,U,0.0,12990.98,1
29522,12138, ,valvula tanque alto flotador 1/2 gerfor, ,2022-05-30,29000.0,1.0,0.0,0.0,29000.0,3,24827.45,U,0.0,24200.67,1
29523,10261, ,soldadura varilla metal asweldiing 6011 3/32, ,2022-05-30,17000.0,0.5,0.0,0.0,8500.0,1,14187.85,U,0.0,8529.53,1
29524,10137, ,caja octogonal plastica tercol, ,2022-05-30,900.0,4.0,0.0,0.0,3600.0,1,650.0,U,0.0,0.0,1
29524,11538, ,plafon policarbonato uduke-new, ,2022-05-30,2500.0,3.0,0.0,0.0,7500.0,2,2126.95,U,0.0,2154.53,1
29525,1633, ,sifon flexiblegris grival botella, ,2022-05-30,37000.0,1.0,0.0,0.0,37000.0,1,31762.4,U,0.0,31762.4,1
29526,1031, ,fibra ata facil peq 130mt, ,2022-05-30,3800.0,1.0,0.0,0.0,3800.0,1,2391.9,U,0.0,2642.03,1
29527,10970, ,cepillo alambre con espatula ts919, ,2022-05-30,5500.0,1.0,0.0,0.0,5500.0,1,3700.0,U,0.0,0.0,1
29528,1205, ,manguera conduflex 1/2 *50mt , ,2022-05-30,49000.0,1.0,0.0,0.0,49000.0,1,38000.0,U,0.0,38000.0,1
29529,10374, ,lija roja premier #220, ,2022-05-30,1800.0,10.0,0.0,0.0,18000.0,1,1294.34,U,0.0,1307.76,1
29530,12254, ,toallero manos rioplast, ,2022-05-30,12500.0,1.0,0.0,0.0,12500.0,1,9490.0,U,0.0,9490.0,1
29530,1404, ,portarollo tipo gancho, ,2022-05-30,12500.0,1.0,0.0,0.0,12500.0,2,9930.0,U,0.0,9787.86,1
29530,10141, ,cable alambre #10 blanco centelsa rollo *100mt, ,2022-05-30,3100.0,2.0,0.0,0.0,6200.0,3,2600.0,U,0.0,-697818.51,1
29530,10682, ,cable alambre centelsa #10 rojo *100mt, ,2022-05-30,3100.0,2.0,0.0,0.0,6200.0,4,2600.0,U,0.0,2601.69,1
29531,10141, ,cable alambre #10 blanco centelsa rollo *100mt, ,2022-05-30,3100.0,20.0,0.0,0.0,62000.0,1,2600.0,U,0.0,-697818.51,1
29531,10136, ,caja 5800 plastica tercol-induma 2*4pulg, ,2022-05-30,700.0,4.0,0.0,0.0,2800.0,2,430.01,U,0.0,430.01,1
29531,11016, ,tor goloso 8*1 1/4, ,2022-05-30,100.0,8.0,0.0,0.0,800.0,3,43.99,U,0.0,43.99,1
29532,11608, ,bombillo led 24w todos, ,2022-05-30,22000.0,1.0,0.0,0.0,22000.0,1,18483.53,U,0.0,18483.53,1
29533,10629, ,remache pop 6-8 broca 3/16 * 5/8 largo doc., ,2022-05-30,100.0,10.0,0.0,0.0,1000.0,1,75.33,U,0.0,73.76,1
29534,11936, ,disco corte metal uduke 4.5, ,2022-05-30,3000.0,1.0,0.0,0.0,3000.0,1,1300.0,U,0.0,1260.54,1
29535,10754, ,semicodo sanitario 2pulg herplast, ,2022-05-30,2500.0,3.0,0.0,0.0,7500.0,1,1500.0,U,0.0,1143.48,1
29536,11211, ,llana lisa pasta amari mango reptools, ,2022-05-30,9000.0,1.0,0.0,0.0,9000.0,1,7500.0,U,0.0,7200.0,1
29536,1626, ,perchero en aluminio bocherine yw326, ,2022-05-30,17000.0,1.0,0.0,0.0,17000.0,2,12349.58,U,0.0,11712.5,1
29536,10247, ,espatula met mang plas kelite 2pulg, ,2022-05-30,3000.0,1.0,0.0,0.0,3000.0,3,1750.0,U,0.0,1881.29,1
29537,1604, ,cinta enmascarar max 1/2*20m, ,2022-05-30,2000.0,1.0,0.0,0.0,2000.0,1,963.9,U,0.0,963.9,1
29538,1747, ,acople rapido manguera forte, ,2022-05-30,5000.0,1.0,0.0,0.0,5000.0,1,3912.42,U,0.0,3901.58,1
29539,10127, ,panel led redondo enerlux 6w incrustar, ,2022-05-30,7000.0,1.0,0.0,0.0,7000.0,1,30699.99,U,0.0,10282.78,1
29539,10538, ,llave lavamanos plasti grifos cromado, ,2022-05-30,12500.0,1.0,0.0,0.0,12500.0,2,9300.0,U,0.0,8982.27,1
29540,2196, ,cerrojo usa llave llave, ,2022-05-30,25000.0,1.0,0.0,0.0,25000.0,1,18500.0,U,0.0,18500.0,1
29541,10707, ,cable alambre centelsa #12 amarillo *100mt, ,2022-05-30,175000.0,1.0,0.0,0.0,175000.0,1,1500.0,U,0.0,1003.68,100
29541,10879, ,cable alambre centelsa #14 rojo *100mt, ,2022-05-30,135000.0,1.0,0.0,0.0,135000.0,2,1265.0,U,0.0,1368.3,100
29542,11277, ,machete bellota #16, ,2022-05-30,18500.0,1.0,0.0,0.0,18500.0,1,13151.98,U,0.0,13726.49,1
29543,10832, ,lija omega #180 oxido aluminio, ,2022-05-30,1400.0,1.0,0.0,0.0,1400.0,1,894.88,U,0.0,908.76,1
29543,10234, ,lija omega #100 octavo, ,2022-05-30,1400.0,1.0,0.0,0.0,1400.0,2,1150.0,U,0.0,1150.0,1
29543,12030, ,lija negra #600, ,2022-05-30,1400.0,1.0,0.0,0.0,1400.0,3,699.96,U,0.0,699.96,1
29543,11951, ,lija abracol negra #320, ,2022-05-30,1400.0,1.0,0.0,0.0,1400.0,4,711.62,U,0.0,955.81,1
29544,11277, ,machete bellota #16, ,2022-05-30,18500.0,1.0,0.0,0.0,18500.0,1,13151.98,U,0.0,13726.49,1
29545,12279, ,brida 3pulg coflex, ,2022-05-30,40000.0,1.0,0.0,0.0,40000.0,1,34946.73,U,0.0,34946.73,1
29545,1303, ,silicona tekbond 50g blanca, ,2022-05-30,5500.0,1.0,0.0,0.0,5500.0,2,4234.69,U,0.0,4158.23,1
29545,11294, ,valvula pozuelo 3pulg, ,2022-05-30,9500.0,1.0,0.0,0.0,9500.0,3,6800.0,U,0.0,6800.0,1
29546,11277, ,machete bellota #16, ,2022-05-30,18500.0,1.0,0.0,0.0,18500.0,1,13151.98,U,0.0,13726.49,1
29546,10546, ,cinta aislante adler vesta neg 20yarda gde, ,2022-05-30,2800.0,1.0,0.0,0.0,2800.0,2,2000.0,U,0.0,1994.65,1
29546,2023, ,cinta empaque andina peq, ,2022-05-30,2500.0,1.0,0.0,0.0,2500.0,3,1800.0,U,0.0,1800.0,1
29547,2261, ,panel led redondo sobreponer 6w, ,2022-05-30,9000.0,2.0,0.0,0.0,18000.0,1,7500.0,U,0.0,7500.0,1
29548,1344, ,panel led sobreponer todos 24w, ,2022-05-30,28000.0,2.0,0.0,0.0,56000.0,1,22600.0,U,0.0,21900.0,1
29549,10145, ,curva conduit 1/2 certificado larga 100427, ,2022-05-30,1500.0,6.0,0.0,0.0,9000.0,1,1229.99,U,0.0,1220.5,1
29550,2163, ,rodillo recargable bocherine, ,2022-05-30,33000.0,1.0,0.0,0.0,33000.0,1,26180.0,U,0.0,26180.0,1
29550,11507, ,interruptor sencillo conmutab enerlux loft, ,2022-05-30,4000.0,2.0,0.0,0.0,8000.0,2,2999.99,U,0.0,2999.99,1
29551,11800, ,manguera compresor 1/4*1/2 *100mt, ,2022-05-30,1800.0,12.0,0.0,0.0,21600.0,1,1200.0,U,0.0,1196.44,1
29551,10215, ,abrazadera titan 1/2-3/4 10-06 10-04, ,2022-05-30,800.0,2.0,0.0,0.0,1600.0,2,579.99,U,0.0,0.0,1
29552,10166, ,sifon lavamanos cromado blanco cardenas, ,2022-05-30,7000.0,1.0,0.0,0.0,7000.0,1,5000.0,U,0.0,4954.99,1
29553,10640, ,segueta 18 dientes treck, ,2022-05-30,2000.0,1.0,0.0,0.0,2000.0,1,600.0,U,0.0,8002.43,1
29553,1093, ,balde de costruccion bellota de 8 lt 104650, ,2022-05-30,5000.0,1.0,0.0,0.0,5000.0,2,4125.73,U,0.0,3716.83,1
29554,11626, ,cancamo abierto 41/64 forte, ,2022-05-30,500.0,4.0,0.0,0.0,2000.0,1,97.71,U,0.0,97.71,1
29554,10615, ,chazo plastico aleta 5/16 broca doc., ,2022-05-30,100.0,4.0,0.0,0.0,400.0,2,26.0,U,0.0,-6.98,1
29555,10422, ,empaque grifo negro, ,2022-05-30,300.0,10.0,0.0,0.0,3000.0,1,90.0,U,0.0,70.44,1
29556,11109, ,vinilo cte tipo 3 crema gal pintuland, ,2022-05-30,28000.0,1.0,0.0,0.0,28000.0,1,21063.0,U,0.0,21063.0,1
29556,11106, ,vinilo cte tipo 3 blanco gal pintuland, ,2022-05-30,28000.0,1.0,0.0,0.0,28000.0,2,21063.0,U,0.0,21068.44,1
29557,11504, ,conector terminal rj45 5 amp ud, ,2022-05-30,600.0,2.0,0.0,0.0,1200.0,1,349.99,U,0.0,389.99,1
29557,2345, ,guardapolvo rj45, ,2022-05-30,500.0,2.0,0.0,0.0,1000.0,2,300.0,U,0.0,300.0,1
29557,10440, ,varios, ,2022-05-30,2000.0,1.0,0.0,0.0,2000.0,3,1132.87,U,0.0,0.0,1
29558,1601, ,disco diamante muro turbo p&tools, ,2022-05-30,6000.0,2.0,0.0,0.0,12000.0,1,4641.0,U,0.0,4641.0,1
29559,10647, ,tor drywall 6*1 varias roscas ciento, ,2022-05-30,4000.0,1.0,0.0,0.0,4000.0,1,30.0,U,0.0,28.54,100
29560,10293, ,pie de amigo 6*8 par, ,2022-05-30,4500.0,1.0,0.0,0.0,4500.0,1,2043.92,U,0.0,1995.44,1
29560,10440, ,clavos, ,2022-05-30,1200.0,1.0,0.0,0.0,1200.0,2,1132.87,U,0.0,0.0,1
29560,10440, ,tor, ,2022-05-30,600.0,1.0,0.0,0.0,600.0,3,1132.87,U,0.0,0.0,1
29561,10687, ,cemento blanco argos *40kg, ,2022-05-30,1800.0,2.0,0.0,0.0,3600.0,1,1325.0,U,0.0,1319.69,1
29562,2171, ,suplemento plastico electrica jg, ,2022-05-30,700.0,2.0,0.0,0.0,1400.0,1,348.67,U,0.0,348.67,1
29562,1448, ,caja rectangular 2*4 plast con tubo , ,2022-05-30,900.0,4.0,0.0,0.0,3600.0,2,710.43,U,0.0,708.86,1
29562,10550, ,tubo conduit 1/2 retie tiro *3mt, ,2022-05-30,6500.0,6.0,0.0,0.0,39000.0,3,5177.69,U,0.0,5424.06,1
29563,11724, ,canaleta 20*10, ,2022-05-30,5500.0,3.0,0.0,0.0,16500.0,1,4500.0,U,0.0,3976.29,1
29564,10100, ,rejilla plana aluminio de 3*2 pulg, ,2022-05-30,2000.0,1.0,0.0,0.0,2000.0,1,1050.0,U,0.0,1109.66,1
29565,11111, ,vinilo cte tipo 3 blanco manzana gal pintuland, ,2022-05-30,28000.0,1.0,0.0,0.0,28000.0,1,21063.0,U,0.0,19873.0,1
29565,1057, ,rodillo superior verde 9 pul, ,2022-05-30,5000.0,1.0,0.0,0.0,5000.0,2,3700.0,U,0.0,4714.28,1
29566,11931, ,racor manguera cobre 1/2, ,2022-05-30,5000.0,1.0,0.0,0.0,5000.0,1,3600.0,U,0.0,3596.54,1
29566,10383, ,tee presion 1/2 gerfor, ,2022-05-30,700.0,1.0,0.0,0.0,700.0,2,600.0,U,0.0,600.0,1
29566,10379, ,hembra presion 1/2 gerfor, ,2022-05-30,500.0,3.0,0.0,0.0,1500.0,3,353.57,U,0.0,347.16,1
29566,1743, ,grifo jardin 1/2 pretul, ,2022-05-30,11000.0,1.0,0.0,0.0,11000.0,4,9075.42,U,0.0,9075.42,1
29566,11345, ,cinta teflon eco, ,2022-05-30,700.0,1.0,0.0,0.0,700.0,5,450.0,U,0.0,450.0,1
29566,1098, ,soldadura pvc gerfor 1/128, ,2022-05-30,5200.0,1.0,0.0,0.0,5200.0,6,4237.66,U,0.0,0.0,1
29567,1322, ,llave meson plastigrifos aleta, ,2022-05-30,30000.0,1.0,0.0,0.0,30000.0,1,25994.05,U,0.0,25994.05,1
29567,11041, ,cinta teflon globy 10mt *48ud, ,2022-05-30,700.0,1.0,0.0,0.0,700.0,2,514.28,U,0.0,466.81,1
29568,1356, ,canastilla para bombillo , ,2022-05-30,2500.0,1.0,0.0,0.0,2500.0,1,1750.0,U,0.0,1750.0,1
29569,11082, ,vinilo super tipo 1 mandarina gal pintuland, ,2022-05-30,66000.0,1.0,0.0,0.0,66000.0,1,63500.0,U,0.0,53552.5,1
29570,11439, ,vinilo tipo 1 vinilico negro cuarto ico, ,2022-05-30,16000.0,1.0,0.0,0.0,16000.0,1,11954.74,U,0.0,0.0,1
29571,1176, ,ducha latina dirigible 8 pulg, ,2022-05-30,65000.0,1.0,0.0,0.0,65000.0,1,56000.0,U,0.0,56000.0,1
29572,10128, ,pistola 2 funciones riego pr-401 truper, ,2022-05-30,13000.0,1.0,0.0,0.0,13000.0,1,9208.7,U,0.0,8641.74,1
29572,10170, ,racor manguera plastico, ,2022-05-30,1200.0,1.0,0.0,0.0,1200.0,2,500.0,U,0.0,0.0,1
29572,11822, ,manguera agua lona verde pesada *100mt, ,2022-05-30,1600.0,15.0,0.0,0.0,24000.0,3,1079.0,U,0.0,1049.52,1
29573,10280, ,regulador gas taiwan cj verde sm-888, ,2022-05-30,11000.0,1.0,0.0,0.0,11000.0,1,7500.57,U,0.0,7490.78,1
29573,10421, ,agua stop pvc  verde pinpinov, ,2022-05-30,5000.0,1.0,0.0,0.0,5000.0,2,3700.0,U,0.0,3700.0,1
29573,10311, ,manguera gas amarilla x metro, ,2022-05-30,1600.0,1.0,0.0,0.0,1600.0,3,850.0,U,0.0,1090.06,1
29574,10215, ,abrazadera titan 1/2-3/4 10-06 10-04, ,2022-05-30,800.0,3.0,0.0,0.0,2400.0,1,579.99,U,0.0,0.0,1
29575,10139, ,alambre cable #14 blanco centelsa rollo *100mt, ,2022-05-30,1500.0,22.0,0.0,0.0,33000.0,1,1265.0,U,0.0,0.0,1
29576,10649, ,pistola metalica 8 funciones pr-204 truper, ,2022-05-30,23000.0,1.0,0.0,0.0,23000.0,1,18577.33,U,0.0,97049.58,1
29577,10206, ,alicate tipo cresent amarillo No.101, ,2022-05-30,13500.0,1.0,0.0,0.0,13500.0,1,10000.0,U,0.0,9860.24,1
29578,2165, ,rejilla plastica con sosco 3*2, ,2022-05-30,2500.0,1.0,0.0,0.0,2500.0,1,1800.0,U,0.0,1800.0,1
29579,11519, ,juego llave alem exagonal 9 piezas, ,2022-05-30,12500.0,1.0,0.0,0.0,12500.0,1,9476.2,U,0.0,8617.19,1
29580,10818, ,tubo cortinero coarrugado dorado-anoloc 3/4 *6mt, ,2022-05-30,5500.0,1.5,0.0,0.0,8250.0,1,4506.3316666667,U,0.0,4506.3316666667,1
29580,11511, ,soporte cortinero plastico doble colores 3/4, ,2022-05-30,1800.0,4.0,0.0,0.0,7200.0,2,600.0,U,0.0,1012.15,1
29580,10921, ,tor drywall 6*1 1/4 ciento, ,2022-05-30,60.0,8.0,0.0,0.0,480.0,3,31.0,U,0.0,30.7,1
29580,10620, ,chazo plastico ranurado 1/4 broca ciento, ,2022-05-30,50.0,8.0,0.0,0.0,400.0,4,19.5,U,0.0,19.92,1
29581,12288, ,mineral bayer negro, ,2022-05-30,2500.0,1.0,0.0,0.0,2500.0,1,1400.0,U,0.0,1400.0,1
29581,1672, ,mineral bayers azul, ,2022-05-30,2500.0,1.0,0.0,0.0,2500.0,2,1492.0,U,0.0,1481.5,1
29582,11964, ,manila soga nautilus lhaura blanco azul  10mm *200 mtrs, ,2022-05-30,1800.0,9.0,0.0,0.0,16200.0,1,1433.78,U,0.0,1443.32,1
29583,1360, ,valvula sanitaria pimpimaster pimpinov, ,2022-05-30,16500.0,1.0,0.0,0.0,16500.0,1,12990.04,U,0.0,12990.04,1
29583,10421, ,agua stop pvc  verde pinpinov, ,2022-05-30,5000.0,1.0,0.0,0.0,5000.0,2,3700.0,U,0.0,3700.0,1
29584,11554, ,estuco listo del sur 25KG, ,2022-05-30,31000.0,3.0,0.0,0.0,93000.0,1,1120.0,U,0.0,1426.91,25
29585,11052, ,insolux vidrio, ,2022-05-30,3800.0,1.0,0.0,0.0,3800.0,1,3000.0,U,0.0,3000.0,1
29586,2181, ,llave alargada fermetal palanca, ,2022-05-30,22000.0,1.0,0.0,0.0,22000.0,1,18000.0,U,0.0,18000.0,1
29587,11303, ,broca metal irwin 1/4, ,2022-05-30,4800.0,1.0,0.0,0.0,4800.0,1,3938.0,U,0.0,3938.0,1
29588,11123, ,tiner media, ,2022-05-30,2800.0,1.0,0.0,0.0,2800.0,1,1886.78,U,0.0,1876.5,1
29589,10775, ,colbon bioplas galon, ,2022-05-30,33000.0,1.0,0.0,0.0,33000.0,1,31000.0,U,0.0,27453.13,1
29589,11643, ,lija tela 12pulg-30cm #100 metro, ,2022-05-30,190.0,50.0,0.0,0.0,9500.0,2,125.96,U,0.0,125.96,1
29589,10757, ,boxer africano media, ,2022-05-30,6500.0,1.0,0.0,0.0,6500.0,3,5500.0,U,0.0,5508.1,1
29590,2198, ,chapa bola metalica globe door, ,2022-05-30,18000.0,1.0,0.0,0.0,18000.0,1,16300.0,U,0.0,16300.0,1
29591,11567, ,candado vera 50mm, ,2022-05-30,15000.0,2.0,0.0,0.0,30000.0,1,9709.21,U,0.0,9709.21,1
29592,2195, ,linterna recargable power style, ,2022-05-30,20000.0,1.0,0.0,0.0,20000.0,1,17350.0,U,0.0,17350.0,1
29593,11132, ,spliter 2salidas, ,2022-05-30,3000.0,1.0,0.0,0.0,3000.0,1,2300.0,U,0.0,2300.0,1
29593,11134, ,spliter 4 salidas, ,2022-05-30,5000.0,1.0,0.0,0.0,5000.0,2,1506.84,U,0.0,2578.42,1
29594,10700, ,ducha kontiki k-104, ,2022-05-30,55000.0,1.0,0.0,0.0,55000.0,1,37480.0,U,0.0,50932.0,1
29595,2353, ,tuerca 3/8 cama, ,2022-05-30,150.0,8.0,0.0,0.0,1200.0,1,100.0,U,0.0,100.0,1
29595,11420, ,tornillo carriaje cama 5/16 *3pulg+tuerca+arandela, ,2022-05-30,1000.0,8.0,0.0,0.0,8000.0,2,700.0,U,0.0,678.96,1
29596,11041, ,cinta teflon globy 10mt *48ud, ,2022-05-30,700.0,1.0,0.0,0.0,700.0,1,514.28,U,0.0,466.81,1
29597,10594, ,codo presion 1/2pulg gerfor, ,2022-05-30,600.0,3.0,0.0,0.0,1800.0,1,459.99,U,0.0,464.56,1
29597,11864, ,suprasol verde 1/132, ,2022-05-30,5200.0,1.0,0.0,0.0,5200.0,2,4262.58,U,0.0,4000.78,1
29598,10687, ,cemento blanco argos *40kg, ,2022-05-30,56000.0,1.0,0.0,0.0,56000.0,1,1325.0,U,0.0,1319.69,40
29599,11634, ,vinilo tipo 2 vinilux blanco galon ico, ,2022-05-30,40000.0,1.0,0.0,0.0,40000.0,1,34313.65,U,0.0,34313.62,1
29600,10228, ,llave bola metalico 1/2 italy-bronce, ,2022-05-30,7000.0,1.0,0.0,0.0,7000.0,1,5250.0,U,0.0,5085.9,1
29600,10380, ,macho presion gerfor 1/2, ,2022-05-30,500.0,2.0,0.0,0.0,1000.0,2,313.22,U,0.0,327.68,1
29601,1457, ,escobilla pulidora black decker par, ,2022-05-30,8000.0,1.0,0.0,0.0,8000.0,1,3000.0,U,0.0,3000.0,1
29602,10345, ,amarra plastica-metal zinc x100, ,2022-05-30,170.0,12.0,0.0,0.0,2040.0,1,117.0,U,0.0,116.97,1
29603,10345, ,amarra plastica-metal zinc x100, ,2022-05-30,170.0,12.0,0.0,0.0,2040.0,1,117.0,U,0.0,116.97,1
29604,10824, ,aerosol aluminio, ,2022-05-30,8000.0,1.0,0.0,0.0,8000.0,1,6700.0,U,0.0,6751.45,1
29605,10824, ,aerosol aluminio, ,2022-05-30,8000.0,1.0,0.0,0.0,8000.0,1,6700.0,U,0.0,6751.45,1
29606,10378, ,toma doble uduke 118k-06, ,2022-05-30,4600.0,16.0,0.0,0.0,73600.0,1,3637.65,U,0.0,3898.78,1
29606,1448, ,caja rectangular 2*4 plast con tubo , ,2022-05-30,900.0,9.0,0.0,0.0,8100.0,2,710.43,U,0.0,708.86,1
29606,10594, ,codo presion 1/2pulg gerfor, ,2022-05-30,600.0,2.0,0.0,0.0,1200.0,3,459.99,U,0.0,464.56,1
29606,10384, ,union presion 1/2 gerfor, ,2022-05-30,500.0,1.0,0.0,0.0,500.0,4,295.14,U,0.0,294.3,1
29606,11864, ,suprasol verde 1/132, ,2022-05-30,5200.0,1.0,0.0,0.0,5200.0,5,4262.58,U,0.0,4000.78,1
29606,1077, ,registro ducha briza x1 grival 324403331, ,2022-05-30,39000.0,1.0,0.0,0.0,39000.0,6,27786.5,U,0.0,26922.51,1
29606,10109, ,taco 1x20 amp enchu luminex, ,2022-05-30,12500.0,2.0,0.0,0.0,25000.0,7,11000.0,U,0.0,0.0,1
29606,10707, ,cable alambre centelsa #12 amarillo *100mt, ,2022-05-30,2000.0,25.0,0.0,0.0,50000.0,8,1500.0,U,0.0,1003.68,1
29606,10707, ,cable alambre centelsa #12 amarillo *100mt, ,2022-05-30,2000.0,25.0,0.0,0.0,50000.0,9,1500.0,U,0.0,1003.68,1
29606,10122, ,tablero 6 circuitos 1linea 75a tercol, ,2022-05-30,39500.0,1.0,0.0,0.0,39500.0,10,34900.0,U,0.0,34900.0,1
29606,10552, ,tubo conduit tiro *3mt pesado, ,2022-05-30,3900.0,8.0,0.0,0.0,31200.0,11,2589.44,U,0.0,2557.19,1
29606,10560, ,curva conduit 1/2 eco, ,2022-05-30,600.0,9.0,0.0,0.0,5400.0,12,299.88,U,0.0,350.69,1
29606,11473, ,juego accesorios baño fermetal *5, ,2022-05-30,40000.0,1.0,0.0,0.0,40000.0,13,30040.0,U,0.0,30040.0,1
29607,1760, ,chapa pomo FEH alcoba, ,2022-05-30,18000.0,1.0,0.0,0.0,18000.0,1,14800.03,U,0.0,13622.37,1
29608,10688, ,interruptor sencillo galica 2.lx, ,2022-05-30,5500.0,2.0,0.0,0.0,11000.0,1,4700.0,U,0.0,6133.57,1
29608,10102, ,toma doble con polo galica2 luminex 15a, ,2022-05-30,6800.0,4.0,0.0,0.0,27200.0,2,5651.99,U,0.0,9903.21,1
29608,10543, ,manija tanque cromo rioplast, ,2022-05-30,5000.0,1.0,0.0,0.0,5000.0,3,2290.75,U,0.0,2691.03,1
29608,10216, ,plafon bombillo loza mc, ,2022-05-30,2300.0,3.0,0.0,0.0,6900.0,4,1950.05,U,0.0,1903.68,1
29608,1692, ,tor goloso 6*3/4pulg, ,2022-05-30,100.0,6.0,0.0,0.0,600.0,5,23.0,U,0.0,23.0,1
29609,10170, ,racor manguera plastico, ,2022-05-30,1200.0,1.0,0.0,0.0,1200.0,1,500.0,U,0.0,0.0,1
29609,11822, ,manguera agua lona verde pesada *100mt, ,2022-05-30,1600.0,3.0,0.0,0.0,4800.0,2,1079.0,U,0.0,1049.52,1
29609,10215, ,abrazadera titan 1/2-3/4 10-06 10-04, ,2022-05-30,800.0,2.0,0.0,0.0,1600.0,3,579.99,U,0.0,0.0,1
29610,10757, ,boxer africano media, ,2022-05-30,6500.0,1.0,0.0,0.0,6500.0,1,5500.0,U,0.0,5508.1,1
29611,10424, ,empaque manguera negro-azul, ,2022-05-30,300.0,2.0,0.0,0.0,600.0,1,115.0,U,0.0,93.85,1
29612,11810, ,union canal morgan raingo tipo r, ,2022-05-30,8500.0,1.0,0.0,0.0,8500.0,1,7282.0,U,0.0,9859.6,1
29613,10514, ,juego de sierra copa* 6 piezas federalli, ,2022-05-30,10000.0,1.0,0.0,0.0,10000.0,1,7500.0,U,0.0,7500.0,1
29614,1445, ,cable alambre #8 centelsa amarillo *100m, ,2022-05-30,5300.0,8.0,0.0,0.0,42400.0,1,4200.0,U,0.0,4285.72,1
29615,10586, ,pega enchape sika *25kg, ,2022-05-30,26000.0,1.0,0.0,0.0,26000.0,1,21185.16,U,0.0,21185.16,1
29616,10536, ,manguera llenado lavadora 1.6mt ferreintegral, ,2022-05-30,12000.0,1.0,0.0,0.0,12000.0,1,9000.01,U,0.0,10800.01,1
29617,10879, ,cable alambre centelsa #14 rojo *100mt, ,2022-05-30,1500.0,23.0,0.0,0.0,34500.0,1,1265.0,U,0.0,1368.3,1
